RAS_WSC_05_1718_2-read-32061:909-2448(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:OM182_clade(1.00),g:OM182_clade(1.00),s:marine_gamma(0.85)	+
RAS_WSC_05_1718_2-read-93869:2617-4155(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:OM182_clade(1.00),g:OM182_clade(1.00),s:marine_gamma(0.83)	+
RAS_WSC_05_1718_2-read-26023:618-2112(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Parvibaculales(1.00),f:OCS116_clade(1.00),g:OCS116_clade(1.00),s:uncultured_bacterium(0.57)	+
RAS_WSC_05_1718_2-read-32540:1857-3398(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Colwelliaceae(1.00),g:Colwellia(0.98),s:Colwellia_sp.(0.72)	+
RAS_WSC_05_1718_2-read-7559:3933-5474(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Colwelliaceae(1.00),g:Colwellia(1.00),s:Colwellia_psychrerythraea(0.06)	+
RAS_WSC_05_1718_2-read-58092:222-1756(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:uncultured_bacterium(0.88)	+
RAS_WSC_05_1718_2-read-91646:453-1994(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Colwelliaceae(1.00),g:Colwellia(1.00),s:Colwellia_sp.(0.78)	+
RAS_WSC_05_1718_2-read-48925:344-1882(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:OM182_clade(1.00),g:OM182_clade(1.00),s:marine_gamma(0.83)	+
RAS_WSC_05_1718_2-read-1613:4461-6002(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Colwelliaceae(1.00),g:Colwellia(1.00),s:Colwellia_sp.(0.64)	+
RAS_WSC_05_1718_2-read-49838:6002-7541(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Colwelliaceae(1.00),g:Colwellia(1.00),s:uncultured_bacterium(0.54)	+
RAS_WSC_05_1718_2-read-77726:574-2113(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Colwelliaceae(1.00),g:uncultured(0.99),s:uncultured_bacterium(0.99)	+
RAS_WSC_05_1718_2-read-37597:3876-5415(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Shewanellaceae(1.00),g:Shewanella(1.00),s:uncultured_bacterium(0.03)	+
RAS_WSC_05_1718_2-read-89224:448-1987(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Shewanellaceae(1.00),g:Shewanella(1.00),s:Shewanella_frigidimarina(0.65)	+
RAS_WSC_05_1718_2-read-48910:1736-3274(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Shewanellaceae(1.00),g:Shewanella(1.00),s:polar_sea(0.01)	+
RAS_WSC_05_1718_2-read-98471:3463-5000(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Methylophilaceae(1.00),g:OM43_clade(1.00),s:uncultured_bacterium(0.54)	+
RAS_WSC_05_1718_2-read-55504:538-2062(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:uncultured_bacterium(0.70)	+
RAS_WSC_05_1718_2-read-96982:5374-6915(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:marine_metagenome(0.25)	+
RAS_WSC_05_1718_2-read-5249:3815-5348(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Alteromonadaceae(1.00),g:Paraglaciecola(1.00),s:Paraglaciecola_psychrophila(0.29)	+
RAS_WSC_05_1718_2-read-58540:3866-5401(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.48)	+
RAS_WSC_05_1718_2-read-131901:9161-10701(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Shewanellaceae(1.00),g:Shewanella(1.00),s:Shewanella_frigidimarina(0.68)	+
RAS_WSC_05_1718_2-read-14871:1598-3083(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Sphingomonadales(1.00),f:Sphingomonadaceae(1.00),g:Sphingorhabdus(1.00),s:Sphingorhabdus_sp.(0.35)	+
RAS_WSC_05_1718_2-read-68392:1235-2768(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Nitrosomonadaceae(1.00),g:IS-44(1.00),s:uncultured_bacterium(0.99)	+
RAS_WSC_05_1718_2-read-30303:1767-3303(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:uncultured_gamma(0.25)	+
RAS_WSC_05_1718_2-read-55564:1562-3093(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.76)	+
RAS_WSC_05_1718_2-read-103790:1183-2714(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.58)	+
RAS_WSC_05_1718_2-read-26328:1496-3027(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.60)	+
RAS_WSC_05_1718_2-read-50945:1923-3454(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.63)	+
RAS_WSC_05_1718_2-read-63246:4303-5834(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.62)	+
RAS_WSC_05_1718_2-read-72892:3657-5188(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:SAR86_cluster(0.06)	+
RAS_WSC_05_1718_2-read-90028:1089-2620(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_marine(0.29)	+
RAS_WSC_05_1718_2-read-99007:1411-2942(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_marine(0.37)	+
RAS_WSC_05_1718_2-read-110446:628-2159(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.79)	+
RAS_WSC_05_1718_2-read-115418:3076-4607(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.81)	+
RAS_WSC_05_1718_2-read-9039:496-2027(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_marine(0.17)	+
RAS_WSC_05_1718_2-read-96329:4697-6228(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_marine(0.17)	+
RAS_WSC_05_1718_2-read-54878:530-2061(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_marine(0.37)	+
RAS_WSC_05_1718_2-read-58592:4335-5874(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.77)	+
RAS_WSC_05_1718_2-read-105073:557-2092(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Methylophilaceae(1.00),g:OM43_clade(1.00),s:uncultured_OM43(0.55)	+
RAS_WSC_05_1718_2-read-24030:416-1947(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.39)	+
RAS_WSC_05_1718_2-read-57005:4538-6020(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(1.00),f:AEGEAN-169_marine_group(1.00),g:AEGEAN-169_marine_group(1.00),s:uncultured_marine(0.33)	+
RAS_WSC_05_1718_2-read-57920:5030-6562(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.79)	+
RAS_WSC_05_1718_2-read-88994:1481-3011(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:uncultured_bacterium(0.38)	+
RAS_WSC_05_1718_2-read-75377:199-1734(+)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Lentisphaeria(1.00),o:P.palmC41(1.00),f:P.palmC41(1.00),g:P.palmC41(1.00),s:uncultured_Lentisphaerae(0.95)	+
RAS_WSC_05_1718_2-read-40356:2344-3879(+)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Lentisphaeria(1.00),o:P.palmC41(1.00),f:P.palmC41(1.00),g:P.palmC41(1.00),s:uncultured_Lentisphaerae(0.94)	+
RAS_WSC_05_1718_2-read-49901:576-2105(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_marine(0.22)	+
RAS_WSC_05_1718_2-read-13429:155-1675(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Ectothiorhodospirales(0.78),f:Ectothiorhodospiraceae(0.78),g:uncultured(1.00),s:uncultured_bacterium(0.62)	+
RAS_WSC_05_1718_2-read-81593:4483-6016(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.75)	+
RAS_WSC_05_1718_2-read-91266:6857-8339(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(1.00),f:AEGEAN-169_marine_group(1.00),g:AEGEAN-169_marine_group(1.00),s:uncultured_marine(0.43)	+
RAS_WSC_05_1718_2-read-126691:1796-3330(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.77)	+
RAS_WSC_05_1718_2-read-35627:1932-3466(+)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Lentisphaeria(1.00),o:P.palmC41(1.00),f:P.palmC41(1.00),g:P.palmC41(1.00),s:uncultured_Lentisphaerae(0.98)	+
RAS_WSC_05_1718_2-read-56603:3749-5280(+)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Lentisphaeria(1.00),o:P.palmC41(1.00),f:P.palmC41(1.00),g:P.palmC41(1.00),s:uncultured_Lentisphaerae(0.92)	+
RAS_WSC_05_1718_2-read-19196:143-1696(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:uncultured_marine(0.40)	+
RAS_WSC_05_1718_2-read-84119:12557-14098(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Shewanellaceae(1.00),g:Shewanella(1.00),s:Shewanella_frigidimarina(0.65)	+
RAS_WSC_05_1718_2-read-89940:4277-5809(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.61)	+
RAS_WSC_05_1718_2-read-30543:770-2309(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:marine_metagenome(0.11)	+
RAS_WSC_05_1718_2-read-62316:1586-3123(+)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Lentisphaeria(1.00),o:P.palmC41(1.00),f:P.palmC41(1.00),g:P.palmC41(1.00),s:uncultured_Lentisphaerae(0.97)	+
RAS_WSC_05_1718_2-read-58109:2369-3903(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:bacterium_symbiont(0.02)	+
RAS_WSC_05_1718_2-read-97157:2458-3939(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:uncultured(0.98),g:uncultured(0.99),s:uncultured_bacterium(1.00)	+
RAS_WSC_05_1718_2-read-95015:2772-4233(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Planktomarina(0.96),s:uncultured_marine(0.62)	+
RAS_WSC_05_1718_2-read-8683:0-1511(-)	d:Bacteria(1.00),p:Actinobacteriota(1.00),c:Acidimicrobiia(1.00),o:Actinomarinales(1.00),f:Actinomarinaceae(1.00),g:Candidatus_Actinomarina(1.00),s:uncultured_bacterium(0.17)	+
RAS_WSC_05_1718_2-read-102886:8768-10229(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Planktomarina(0.94),s:Planktomarina_temperata(0.26)	+
RAS_WSC_05_1718_2-read-65037:4095-5556(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Planktomarina(0.99),s:uncultured_marine(0.63)	+
RAS_WSC_05_1718_2-read-50174:3692-5151(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Planktomarina(0.98),s:uncultured_Alphaproteobacteria(0.03)	+
RAS_WSC_05_1718_2-read-3892:42-1501(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.95),s:uncultured_marine(0.21)	+
RAS_WSC_05_1718_2-read-80796:1-1515(-)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Lentisphaeria(1.00),o:P.palmC41(1.00),f:P.palmC41(1.00),g:P.palmC41(1.00),s:uncultured_Lentisphaerae(0.99)	+
RAS_WSC_05_1718_2-read-101538:4169-5628(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.92),s:uncultured_organism(0.10)	+
RAS_WSC_05_1718_2-read-42814:2478-3937(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.91),s:uncultured_proteobacterium(0.19)	+
RAS_WSC_05_1718_2-read-58484:3839-5298(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.91),s:uncultured_proteobacterium(0.14)	+
RAS_WSC_05_1718_2-read-67556:634-2093(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.94),s:uncultured_proteobacterium(0.16)	+
RAS_WSC_05_1718_2-read-88944:1334-2793(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.94),s:uncultured_proteobacterium(0.18)	+
RAS_WSC_05_1718_2-read-97273:334-1793(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.92),s:uncultured_bacterium(0.22)	+
RAS_WSC_05_1718_2-read-98534:3274-4733(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.94),s:uncultured_proteobacterium(0.15)	+
RAS_WSC_05_1718_2-read-99739:5921-7380(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.90),s:uncultured_proteobacterium(0.21)	+
RAS_WSC_05_1718_2-read-57728:5429-6888(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.95),s:uncultured_marine(0.28)	+
RAS_WSC_05_1718_2-read-3923:1451-2909(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.95),s:uncultured_bacterium(0.19)	+
RAS_WSC_05_1718_2-read-40225:4053-5506(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:marine_metagenome(0.23)	+
RAS_WSC_05_1718_2-read-124303:1-1435(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:uncultured_gamma(0.22)	+
RAS_WSC_05_1718_2-read-86988:8941-10467(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.69)	+
RAS_WSC_05_1718_2-read-74785:1127-2591(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:uncultured(0.97),s:uncultured_bacterium(0.79)	+
RAS_WSC_05_1718_2-read-60535:421-1947(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:OM182_clade(1.00),g:OM182_clade(1.00),s:marine_gamma(0.81)	+
RAS_WSC_05_1718_2-read-95452:1717-3199(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_III(1.00),g:Clade_III(1.00),s:Candidatus_Pelagibacter(0.77)	+
RAS_WSC_05_1718_2-read-48949:1485-2949(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Amylibacter(0.71),s:Amylibacter_marinus(0.18)	+
RAS_WSC_05_1718_2-read-4152:2528-4009(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_III(1.00),g:Clade_III(1.00),s:Candidatus_Pelagibacter(0.76)	+
RAS_WSC_05_1718_2-read-53876:389-1919(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.62)	+
RAS_WSC_05_1718_2-read-28770:907-2445(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:SAR86_cluster(0.14)	+
RAS_WSC_05_1718_2-read-109646:5182-6644(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.08),s:uncultured_Rhodobacteraceae(0.04)	+
RAS_WSC_05_1718_2-read-13240:3170-4632(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Amylibacter(0.91),s:uncultured_Roseobacter(0.02)	+
RAS_WSC_05_1718_2-read-41681:2719-4181(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Sulfitobacter(0.07),s:uncultured_bacterium(0.10)	+
RAS_WSC_05_1718_2-read-66374:5861-7330(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_II(0.99),g:Clade_II(0.99),s:uncultured_bacterium(0.46)	+
RAS_WSC_05_1718_2-read-54207:3052-4577(+)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS4_marine_group(1.00),s:uncultured_bacterium(0.12)	+
RAS_WSC_05_1718_2-read-135594:42-1567(-)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS4_marine_group(1.00),s:uncultured_Flavobacteriales(0.62)	+
RAS_WSC_05_1718_2-read-3203:3933-5458(+)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS4_marine_group(1.00),s:uncultured_Bacteroidetes(0.01)	+
RAS_WSC_05_1718_2-read-60266:2481-4006(+)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS4_marine_group(1.00),s:uncultured_Flavobacteriales(0.61)	+
RAS_WSC_05_1718_2-read-7020:909-2434(-)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS4_marine_group(1.00),s:uncultured_organism(0.25)	+
RAS_WSC_05_1718_2-read-32250:342-1867(-)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS4_marine_group(1.00),s:uncultured_organism(0.22)	+
RAS_WSC_05_1718_2-read-80031:530-2055(-)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS4_marine_group(1.00),s:uncultured_organism(0.63)	+
RAS_WSC_05_1718_2-read-49395:5409-6876(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_II(1.00),g:Clade_II(1.00),s:uncultured_bacterium(0.95)	+
RAS_WSC_05_1718_2-read-104701:2201-3671(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_I(1.00),g:Clade_Ia(0.91),s:uncultured_Pelagibacterales(0.48)	+
RAS_WSC_05_1718_2-read-72025:1268-2738(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_I(1.00),g:Clade_Ib(0.02),s:uncultured_marine(0.28)	+
RAS_WSC_05_1718_2-read-127726:728-2198(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_I(1.00),g:Clade_Ia(1.00),s:uncultured_marine(0.30)	+
RAS_WSC_05_1718_2-read-12384:2984-4497(+)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Cryomorphaceae(1.00),g:uncultured(1.00),s:uncultured_Cryomorphaceae(0.55)	+
RAS_WSC_05_1718_2-read-5997:4376-5846(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_I(1.00),g:Clade_Ia(0.99),s:Candidatus_Pelagibacter(0.16)	+
RAS_WSC_05_1718_2-read-65642:243-1768(-)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS5_marine_group(1.00),s:uncultured_bacterium(0.85)	+
RAS_WSC_05_1718_2-read-39673:5-1420(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Nitrosococcales(1.00),f:Methylophagaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.76)	+
